Apple,Google,Microsoft,AMD;0.00022668497444501044
Nvidia,Google,Microsoft,Apple;0.00022702258976624898
Microsoft,Google,IBM,Apple;0.0002296422281372035
Google,Oracle,Apple,Microsoft;0.00022977119620602198
Intel,Google,Amazon,Microsoft;0.00023021384498268666
Google,Amazon,AMD,Microsoft;0.0002304489836373913
Microsoft,Google,Amazon,Nvidia;0.00023604835953183355
Google,Amazon,IBM,Microsoft;0.00023653578960051926
Oracle,Amazon,Google,Microsoft;0.00023814767832938682
Intel,Google,Microsoft,AMD;0.00023890746878071312
Google,Microsoft,Intel,Nvidia;0.00024137483705035165
Intel,IBM,Google,Microsoft;0.0002426142977798
Intel,Microsoft,Google,Oracle;0.00024397245626846985
AMD,Nvidia,Google,Microsoft;0.00024401961418282005
Microsoft,AMD,IBM,Google;0.00024610789528924624
AMD,Microsoft,Google,Oracle;0.00024679980809714873
Nvidia,IBM,Microsoft,Google;0.000247160576863834
Nvidia,Google,Microsoft,Oracle;0.00024797419837880235
Google,Oracle,Microsoft,IBM;0.0002491692317003794
Apple,Google,Intel,Amazon;0.00024953544923358886
Apple,AMD,Google,Amazon;0.000250524502499112
Apple,Nvidia,Amazon,Google;0.00025145528206584224
Google,Apple,Amazon,IBM;0.00025267540824022505
Oracle,Google,Apple,Amazon;0.00025446804276284973
Intel,Google,Apple,AMD;0.00025464123751872534
Nvidia,Apple,Google,Intel;0.0002548270633895895
Intel,Apple,IBM,Google;0.0002549979026602761
Apple,Google,Intel,Oracle;0.0002581875661811231
AMD,Google,Apple,Nvidia;0.0002583605676999009
IBM,AMD,Apple,Google;0.00026251722560552334
AMD,Apple,Google,Oracle;0.0002628548963862631
IBM,Google,Nvidia,Apple;0.0002637508623669941
Oracle,Apple,Nvidia,Google;0.0002649438175950887
Google,IBM,Apple,Oracle;0.00026952523451600184
Intel,Amazon,Google,AMD;0.00027045588190697774
Google,Intel,Amazon,Nvidia;0.0002713877963870533
Google,IBM,Amazon,Intel;0.00027171236597587245
Google,Intel,Oracle,Amazon;0.00027277365051029626
AMD,Amazon,Google,Nvidia;0.00027644048536707344
Google,IBM,Amazon,AMD;0.0002768294317645141
Oracle,Google,AMD,Amazon;0.000277512901533162
Nvidia,Google,IBM,Amazon;0.0002783041702534177
Oracle,Google,Nvidia,Amazon;0.0002787244770112649
IBM,Google,Amazon,Oracle;0.0002808255411268744
AMD,Google,Nvidia,Intel;0.00028125622577649984
IBM,Google,Intel,AMD;0.0002844206076614041
Oracle,Intel,AMD,Google;0.00028492546272469287
Google,IBM,Intel,Nvidia;0.00028556676514696934
Nvidia,Google,Oracle,Intel;0.00028574987420698265
Intel,IBM,Oracle,Google;0.00028618065903738285
AMD,Nvidia,IBM,Google;0.0002879142819071143
Google,AMD,Oracle,Nvidia;0.0002910539457982318
AMD,Oracle,IBM,Google;0.00029180964263818466
Google,IBM,Oracle,Nvidia;0.00029226699086171143
Meta,Apple,Amazon,Microsoft;0.0002923473077949869
Meta,Intel,Apple,Microsoft;0.00029329441297773907
Meta,Microsoft,Apple,AMD;0.0002934712345551367
Meta,Nvidia,Microsoft,Apple;0.0002957353085677689
Apple,Meta,IBM,Microsoft;0.00029600459657032016
Apple,Microsoft,Oracle,Meta;0.00029820558956942763
Meta,Amazon,Intel,Microsoft;0.00029841092937001984
Amazon,AMD,Meta,Microsoft;0.0002998951362757014
Meta,Amazon,Microsoft,Nvidia;0.00030212878227062873
Meta,Microsoft,Amazon,IBM;0.0003025246005669114
Amazon,Microsoft,Meta,Oracle;0.0003035449766375877
AMD,Intel,Meta,Microsoft;0.00030369267337179115
Microsoft,Intel,Meta,Nvidia;0.0003046201012085133
Meta,IBM,Microsoft,Intel;0.00030645089777750744
Meta,Oracle,Microsoft,Intel;0.00030738143486169246
Meta,Nvidia,Microsoft,AMD;0.00030912268916113284
IBM,Meta,AMD,Microsoft;0.0003094917133749863
Oracle,Microsoft,Meta,AMD;0.0003095143266943815
Meta,Microsoft,IBM,Nvidia;0.00030996863391290696
Microsoft,Meta,Oracle,Nvidia;0.00031052177477216913
Meta,Oracle,Microsoft,IBM;0.0003109461287142771
Amazon,Apple,Meta,Intel;0.00031247673354434685
AMD,Apple,Meta,Amazon;0.00031510201198118774
Apple,Amazon,Meta,Nvidia;0.00031517357037065676
Apple,Meta,Amazon,IBM;0.000317389030772618
Oracle,Amazon,Meta,Apple;0.0003179349950578496
Apple,AMD,Meta,Intel;0.0003180344091614888
Meta,Nvidia,Apple,Intel;0.000320266474334502
Meta,Apple,Intel,IBM;0.0003206765620293505
Apple,Oracle,Intel,Meta;0.00032430916578183894
Apple,AMD,Nvidia,Meta;0.0003258304339215275
Meta,AMD,IBM,Apple;0.0003263135965942056
Oracle,Meta,AMD,Apple;0.0003277783445666828
Apple,Meta,IBM,Nvidia;0.0003293046004838733
Oracle,Meta,Apple,Nvidia;0.00033163012627700184
Oracle,Meta,Apple,IBM;0.00033196378745772544
AMD,Amazon,Meta,Intel;0.00033212594917468255
Nvidia,Meta,Amazon,Intel;0.0003323003547125584
Intel,IBM,Amazon,Meta;0.0003357552528468322
Amazon,Intel,Oracle,Meta;0.00034172468146443936
AMD,Meta,Amazon,Nvidia;0.00034322768221749337
AMD,IBM,Amazon,Meta;0.0003452338173450525
AMD,Oracle,Meta,Amazon;0.0003502059405728577
Amazon,Meta,IBM,Nvidia;0.00035180337186237534
Oracle,Meta,Nvidia,Amazon;0.0003549474123155947
Oracle,IBM,Meta,Amazon;0.000355310789889262
AMD,Nvidia,Meta,Intel;0.00035600146763031684
Intel,IBM,AMD,Meta;0.00035686304163953336
Intel,Oracle,AMD,Meta;0.0003568638934775258
IBM,Nvidia,Meta,Intel;0.00035759419913893975
Nvidia,Intel,Meta,Oracle;0.00035788068476983907
Oracle,IBM,Intel,Meta;0.0003593621737330876
IBM,Nvidia,AMD,Meta;0.0003636919613173137
Meta,Nvidia,Oracle,AMD;0.00036381200126898473
Meta,Oracle,AMD,IBM;0.00036531169511695716
Nvidia,IBM,Meta,Oracle;0.00036589014569634166
Apple,Intel,Microsoft,Amazon;0.00036692396821081774
AMD,Apple,Amazon,Microsoft;0.00036775348305118197
Nvidia,Microsoft,Amazon,Apple;0.00036995193486090926
Apple,Amazon,Microsoft,IBM;0.0003709253383621941
Amazon,Microsoft,Oracle,Apple;0.00037242688735922053
Intel,AMD,Apple,Microsoft;0.00037366286220428684
Apple,Intel,Nvidia,Microsoft;0.00037684913488394
Intel,IBM,Apple,Microsoft;0.00037782032212957937
Microsoft,Oracle,Intel,Apple;0.00038010141909009876
Nvidia,Microsoft,Apple,AMD;0.0003829116495702709
Apple,Microsoft,AMD,IBM;0.0003865756645301104
Oracle,Apple,AMD,Microsoft;0.00038694767037915096
Microsoft,Nvidia,Apple,IBM;0.00038737831042406874
Oracle,Nvidia,Apple,Microsoft;0.00038868013933234425
IBM,Oracle,Apple,Microsoft;0.0003909914934383165
AMD,Intel,Amazon,Microsoft;0.0003913754186117745
Intel,Nvidia,Amazon,Microsoft;0.00039222175474888215
Intel,Amazon,Microsoft,IBM;0.00039248283547464047
Amazon,Intel,Oracle,Microsoft;0.00039428133916181806
Nvidia,Microsoft,Amazon,AMD;0.0003961042742900671
AMD,IBM,Microsoft,Amazon;0.0003974621001275294
Oracle,Amazon,AMD,Microsoft;0.00040017343946512556
Microsoft,Nvidia,Amazon,IBM;0.0004022247859124699
Oracle,Nvidia,Microsoft,Amazon;0.0004052997104665817
Amazon,Microsoft,IBM,Oracle;0.0004060704082748454
AMD,Intel,Microsoft,Nvidia;0.00040672027212060736
Microsoft,AMD,Intel,IBM;0.00041429857664944744
AMD,Intel,Oracle,Microsoft;0.00041469430596104975
IBM,Microsoft,Intel,Nvidia;0.0004157273554997089
Oracle,Microsoft,Nvidia,Intel;0.00042079107206490396
IBM,Microsoft,Intel,Oracle;0.0004223593796458169
IBM,AMD,Microsoft,Nvidia;0.0004241976897114244
AMD,Nvidia,Microsoft,Oracle;0.0004250526495533751
Oracle,Microsoft,IBM,AMD;0.0004258685217393862
IBM,Nvidia,Oracle,Microsoft;0.0004260748304890944
AMD,Intel,Apple,Amazon;0.00042679101205349025
Intel,Nvidia,Amazon,Apple;0.00042888795552501645
Intel,Amazon,Apple,IBM;0.0004309280302695456
Intel,Oracle,Apple,Amazon;0.0004343227919771925
AMD,Amazon,Apple,Nvidia;0.0004354671577893446
Amazon,IBM,Apple,AMD;0.000436857637976962
Apple,Amazon,AMD,Oracle;0.0004370961124583256
IBM,Amazon,Apple,Nvidia;0.0004374037746639011
Nvidia,Oracle,Apple,Amazon;0.00043897398578902235
Oracle,Amazon,Apple,IBM;0.00044076089114230036
AMD,Nvidia,Intel,Apple;0.00044100214853516677
Intel,IBM,AMD,Apple;0.000444993981552947
AMD,Oracle,Apple,Intel;0.00044511599028551087
Intel,IBM,Nvidia,Apple;0.0004459152521566667
Oracle,Apple,Intel,Nvidia;0.00044889662692424565
Intel,IBM,Apple,Oracle;0.0004499631882670118
Apple,AMD,Nvidia,IBM;0.00045098509575955674
Oracle,Apple,Nvidia,AMD;0.00045124479772553033
AMD,IBM,Apple,Oracle;0.0004517603922121487
Apple,Oracle,IBM,Nvidia;0.0004527943949231249
Intel,Nvidia,Amazon,AMD;0.0004567195216178504
IBM,Intel,AMD,Amazon;0.00045706523576038066
Oracle,Intel,Amazon,AMD;0.0004584000193898777
Amazon,Nvidia,Intel,IBM;0.0004594350511843983
Intel,Oracle,Amazon,Nvidia;0.000459482167139296
Amazon,Intel,Oracle,IBM;0.00045963929808846686
IBM,Amazon,Nvidia,AMD;0.0004602179860612523
Amazon,AMD,Oracle,Nvidia;0.00046133804365632605
Amazon,Oracle,AMD,IBM;0.00046134749710005554
Amazon,Nvidia,Oracle,IBM;0.00046312398899122807
AMD,Nvidia,Intel,IBM;0.0004671926445901395
Intel,Nvidia,Oracle,AMD;0.0004692061167909603
Oracle,Intel,IBM,AMD;0.0004710545663508404
IBM,Intel,Oracle,Nvidia;0.0004740231308363431
IBM,AMD,Oracle,Nvidia;0.00047435803686106674
Amazon,Google,Microsoft,Meta,Apple;0.0004746355046705919
Apple,Intel,Google,Meta,Microsoft;0.00047549590682610616
Google,AMD,Microsoft,Apple,Meta;0.0004822730276196522
Google,Microsoft,Nvidia,Apple,Meta;0.0004862046479828256
Meta,Microsoft,Google,Apple,IBM;0.00048656574475300466
Meta,Apple,Google,Microsoft,Oracle;0.0004873548949849487
Microsoft,Intel,Meta,Amazon,Google;0.0004875531609261505
AMD,Amazon,Meta,Google,Microsoft;0.000490142209198316
Google,Microsoft,Amazon,Nvidia,Meta;0.0004905717693097386
IBM,Microsoft,Google,Amazon,Meta;0.0004945840450479965
Microsoft,Amazon,Meta,Oracle,Google;0.0004988381887284382
Intel,Meta,AMD,Microsoft,Google;0.0004988885491502334
Nvidia,Google,Meta,Microsoft,Intel;0.0004992828042827431
Intel,Microsoft,Meta,IBM,Google;0.0005012575450253002
Intel,Oracle,Microsoft,Google,Meta;0.0005012837195086418
Meta,Google,Nvidia,Microsoft,AMD;0.0005024840928519744
Meta,IBM,Google,Microsoft,AMD;0.0005032692934412539
Meta,Oracle,AMD,Microsoft,Google;0.0005063043637846401
Google,IBM,Microsoft,Meta,Nvidia;0.0005111261350439892
Microsoft,Google,Nvidia,Oracle,Meta;0.0005135520205662319
Google,Oracle,IBM,Meta,Microsoft;0.0005165418615528273
Meta,Intel,Google,Apple,Amazon;0.0005170070771174347
Apple,Amazon,Meta,AMD,Google;0.0005174294972458729
Apple,Meta,Amazon,Nvidia,Google;0.0005187984424875706
Apple,Meta,Google,IBM,Amazon;0.0005201093726509304
Amazon,Oracle,Google,Meta,Apple;0.000520943566730842
AMD,Meta,Intel,Google,Apple;0.0005229031682387803
Meta,Intel,Nvidia,Apple,Google;0.0005236784870390809
Intel,Apple,IBM,Meta,Google;0.0005248426394855588
Intel,Google,Oracle,Meta,Apple;0.0005255574638365404
Nvidia,Google,Apple,Meta,AMD;0.0005305081982025281
IBM,AMD,Google,Apple,Meta;0.0005310150007688054
AMD,Google,Apple,Oracle,Meta;0.0005323120057317747
Google,Meta,IBM,Nvidia,Apple;0.000538088034876283
Meta,Google,Oracle,Nvidia,Apple;0.0005386212353177119
Google,Oracle,Apple,Meta,IBM;0.0005391304487943739
AMD,Intel,Amazon,Meta,Google;0.0005406710035635605
Intel,Nvidia,Google,Meta,Amazon;0.000543444768133987
Google,Amazon,IBM,Intel,Meta;0.0005446146383367133
Google,Amazon,Oracle,Intel,Meta;0.0005490033531294887
Amazon,Meta,Google,Nvidia,AMD;0.0005494990906966379
Google,AMD,Amazon,IBM,Meta;0.0005510255341806447
Oracle,Amazon,AMD,Meta,Google;0.0005539863192906217
Nvidia,Meta,Amazon,IBM,Google;0.0005555653566412032
Nvidia,Google,Amazon,Meta,Oracle;0.0005562965396223933
Google,Oracle,Amazon,Meta,IBM;0.0005572371359008355
AMD,Meta,Nvidia,Intel,Google;0.0005576380825567448
IBM,Google,Intel,AMD,Meta;0.0005599767142944705
Intel,Oracle,Google,AMD,Meta;0.0005623923485377993
Intel,Nvidia,Meta,IBM,Google;0.0005633031302303287
Meta,Nvidia,Google,Intel,Oracle;0.0005637958895839788
Meta,Oracle,Google,IBM,Intel;0.0005645084638495085
IBM,Meta,Nvidia,AMD,Google;0.0005662712785080789
Meta,AMD,Nvidia,Google,Oracle;0.0005676871956637841
AMD,Google,Meta,IBM,Oracle;0.0005690675302237033
Meta,Nvidia,Google,IBM,Oracle;0.0005717385668042638
Intel,Amazon,Microsoft,Google,Apple;0.000573040026405503
Apple,Amazon,Google,Microsoft,AMD;0.0005738506807564585
Nvidia,Microsoft,Google,Apple,Amazon;0.0005741895861305901
Microsoft,Apple,Google,Amazon,IBM;0.0005747279847055027
Apple,Amazon,Oracle,Microsoft,Google;0.0005759222963562229
AMD,Google,Apple,Microsoft,Intel;0.0005761365657491704
Apple,Nvidia,Google,Intel,Microsoft;0.0005816955795030256
Google,Intel,Microsoft,IBM,Apple;0.0005819046462854966
Apple,Google,Intel,Microsoft,Oracle;0.0005824338252111689
Microsoft,Google,Apple,AMD,Nvidia;0.0005829225677457799
IBM,Google,AMD,Apple,Microsoft;0.000584627583310286
Apple,Microsoft,AMD,Google,Oracle;0.0005864881778438488
IBM,Nvidia,Apple,Microsoft,Google;0.0005867270371768324
Microsoft,Apple,Oracle,Google,Nvidia;0.0005869263743864578
Apple,Google,Microsoft,IBM,Oracle;0.0005897632336789832
Intel,AMD,Amazon,Google,Microsoft;0.0005914562755272204
Intel,Google,Nvidia,Amazon,Microsoft;0.0005917569678646542
Microsoft,IBM,Google,Amazon,Intel;0.0005922253443129215
Oracle,Google,Intel,Amazon,Microsoft;0.0005934712904846201
Microsoft,AMD,Nvidia,Amazon,Google;0.0005940578630574736
Google,IBM,Amazon,Microsoft,AMD;0.0005954684465155898
Microsoft,Amazon,Oracle,AMD,Google;0.0006001138220455863
IBM,Microsoft,Nvidia,Google,Amazon;0.0006010029617511024
Nvidia,Oracle,Microsoft,Amazon,Google;0.0006015206353017201
IBM,Amazon,Oracle,Google,Microsoft;0.0006063895503340232
Nvidia,Microsoft,Intel,Google,AMD;0.0006120436672865411
Intel,Microsoft,IBM,Google,AMD;0.0006134438070005335
Intel,Microsoft,AMD,Oracle,Google;0.0006146317295883251
Intel,IBM,Microsoft,Google,Nvidia;0.0006146563577296035
Oracle,Intel,Microsoft,Nvidia,Google;0.0006147291036541741
Oracle,Microsoft,Google,IBM,Intel;0.0006154800056058541
Google,IBM,Microsoft,AMD,Nvidia;0.0006182758392531364
AMD,Nvidia,Google,Oracle,Microsoft;0.000623744877719996
Google,AMD,Oracle,IBM,Microsoft;0.0006273014775179442
IBM,Google,Oracle,Microsoft,Nvidia;0.0006287099783366159
AMD,Amazon,Google,Intel,Apple;0.0006319001968413385
Amazon,Google,Apple,Nvidia,Intel;0.0006338475648619995
Intel,Amazon,Apple,IBM,Google;0.0006360150216854504
Google,Apple,Intel,Oracle,Amazon;0.0006374197920747294
Nvidia,Google,Amazon,AMD,Apple;0.0006377421060516863
Amazon,Google,IBM,Apple,AMD;0.0006389571969519486
Oracle,Google,Amazon,AMD,Apple;0.0006394865221639691
Google,IBM,Nvidia,Apple,Amazon;0.0006411326936865113
Apple,Nvidia,Amazon,Oracle,Google;0.0006431223396576726
Amazon,Oracle,Apple,IBM,Google;0.0006441629002059943
Apple,AMD,Google,Intel,Nvidia;0.0006442715792094881
Google,AMD,Intel,IBM,Apple;0.0006449489228517788
Apple,Oracle,Intel,Google,AMD;0.0006452160327157409
Google,Intel,Nvidia,IBM,Apple;0.0006467068987511063
Oracle,Apple,Intel,Nvidia,Google;0.0006478424852620152
Apple,IBM,Google,Oracle,Intel;0.0006483755515653539
Nvidia,Apple,Google,IBM,AMD;0.000649491524132371
AMD,Google,Apple,Nvidia,Oracle;0.000650227047233032
Google,Oracle,Apple,IBM,AMD;0.0006516099089181219
Oracle,Google,IBM,Nvidia,Apple;0.0006527685778507734
AMD,Intel,Google,Amazon,Nvidia;0.000656484634090654
Google,AMD,Intel,Amazon,IBM;0.0006565682440370817
AMD,Amazon,Google,Intel,Oracle;0.0006599358338584026
Amazon,Nvidia,IBM,Google,Intel;0.0006601383797146024
Intel,Nvidia,Google,Amazon,Oracle;0.000661726391716295
Amazon,Google,Oracle,Intel,IBM;0.0006670966561533315
IBM,Google,Nvidia,AMD,Amazon;0.0006673725812693383
Nvidia,Google,Oracle,Amazon,AMD;0.0006679781687092269
Google,IBM,Oracle,Amazon,AMD;0.0006683252043663032
Amazon,Nvidia,Oracle,IBM,Google;0.0006692067632385638
Google,AMD,Nvidia,IBM,Intel;0.0006698056142767768
Nvidia,Oracle,AMD,Intel,Google;0.0006783285897844533
Intel,Oracle,Google,IBM,AMD;0.0006819518844546399
Oracle,Nvidia,IBM,Intel,Google;0.000682540575738538
Google,Oracle,IBM,Nvidia,AMD;0.0006825704107848194
Amazon,Apple,Intel,Meta,Microsoft;0.0006829604188785098
Amazon,Microsoft,Meta,AMD,Apple;0.0006830146564550288
Apple,Nvidia,Microsoft,Amazon,Meta;0.0006894922580191057
Apple,Amazon,Meta,IBM,Microsoft;0.0006900788131007293
Apple,Meta,Oracle,Amazon,Microsoft;0.0006906602555067172
Microsoft,AMD,Apple,Meta,Intel;0.0006909739718952832
